areaCode,areaName,areaType,date,newCasesBySpecimenDate
E92000001,England,nation,2020-08-21,1031
E92000001,England,nation,2020-08-20,1254
E92000001,England,nation,2020-08-19,1109
E92000001,England,nation,2020-08-18,955
E92000001,England,nation,2020-08-17,1159
E92000001,England,nation,2020-08-16,534
E92000001,England,nation,2020-08-15,656
E92000001,England,nation,2020-08-14,1059
E92000001,England,nation,2020-08-13,1036
E92000001,England,nation,2020-08-12,1126
E92000001,England,nation,2020-08-11,1247
E92000001,England,nation,2020-08-10,1375
E92000001,England,nation,2020-08-09,569
E92000001,England,nation,2020-08-08,648
E92000001,England,nation,2020-08-07,892
E92000001,England,nation,2020-08-06,1005
E92000001,England,nation,2020-08-05,974
E92000001,England,nation,2020-08-04,964
E92000001,England,nation,2020-08-03,963
E92000001,England,nation,2020-08-02,518
E92000001,England,nation,2020-08-01,508
E92000001,England,nation,2020-07-31,644
E92000001,England,nation,2020-07-30,879
E92000001,England,nation,2020-07-29,994
E92000001,England,nation,2020-07-28,796
E92000001,England,nation,2020-07-27,824
E92000001,England,nation,2020-07-26,518
E92000001,England,nation,2020-07-25,499
E92000001,England,nation,2020-07-24,720
E92000001,England,nation,2020-07-23,741
E92000001,England,nation,2020-07-22,764
E92000001,England,nation,2020-07-21,697
E92000001,England,nation,2020-07-20,769
E92000001,England,nation,2020-07-19,419
E92000001,England,nation,2020-07-18,473
E92000001,England,nation,2020-07-17,548
E92000001,England,nation,2020-07-16,644
E92000001,England,nation,2020-07-15,726
E92000001,England,nation,2020-07-14,661
E92000001,England,nation,2020-07-13,694
E92000001,England,nation,2020-07-12,351
E92000001,England,nation,2020-07-11,433
E92000001,England,nation,2020-07-10,524
E92000001,England,nation,2020-07-09,688
E92000001,England,nation,2020-07-08,682
E92000001,England,nation,2020-07-07,565
E92000001,England,nation,2020-07-06,664
E92000001,England,nation,2020-07-05,544
E92000001,England,nation,2020-07-04,385
E92000001,England,nation,2020-07-03,536
E92000001,England,nation,2020-07-02,561
E92000001,England,nation,2020-07-01,607
E92000001,England,nation,2020-06-30,578
E92000001,England,nation,2020-06-29,666
E92000001,England,nation,2020-06-28,413
E92000001,England,nation,2020-06-27,506
E92000001,England,nation,2020-06-26,640
E92000001,England,nation,2020-06-25,643
E92000001,England,nation,2020-06-24,732
E92000001,England,nation,2020-06-23,727
E92000001,England,nation,2020-06-22,821
E92000001,England,nation,2020-06-21,550
E92000001,England,nation,2020-06-20,626
E92000001,England,nation,2020-06-19,818
E92000001,England,nation,2020-06-18,938
E92000001,England,nation,2020-06-17,914
E92000001,England,nation,2020-06-16,996
E92000001,England,nation,2020-06-15,944
E92000001,England,nation,2020-06-14,752
E92000001,England,nation,2020-06-13,785
E92000001,England,nation,2020-06-12,938
E92000001,England,nation,2020-06-11,915
E92000001,England,nation,2020-06-10,1086
E92000001,England,nation,2020-06-09,1066
E92000001,England,nation,2020-06-08,990
E92000001,England,nation,2020-06-07,668
E92000001,England,nation,2020-06-06,723
E92000001,England,nation,2020-06-05,1020
E92000001,England,nation,2020-06-04,1147
E92000001,England,nation,2020-06-03,1251
E92000001,England,nation,2020-06-02,1365
E92000001,England,nation,2020-06-01,1319
E92000001,England,nation,2020-05-31,984
E92000001,England,nation,2020-05-30,1010
E92000001,England,nation,2020-05-29,1374
E92000001,England,nation,2020-05-28,1575
E92000001,England,nation,2020-05-27,1616
E92000001,England,nation,2020-05-26,1461
E92000001,England,nation,2020-05-25,1389
E92000001,England,nation,2020-05-24,1206
E92000001,England,nation,2020-05-23,1309
E92000001,England,nation,2020-05-22,1798
E92000001,England,nation,2020-05-21,2277
E92000001,England,nation,2020-05-20,2359
E92000001,England,nation,2020-05-19,2602
E92000001,England,nation,2020-05-18,2226
E92000001,England,nation,2020-05-17,1593
E92000001,England,nation,2020-05-16,1781
E92000001,England,nation,2020-05-15,2145
E92000001,England,nation,2020-05-14,2222
E92000001,England,nation,2020-05-13,2899
E92000001,England,nation,2020-05-12,2940
E92000001,England,nation,2020-05-11,3088
E92000001,England,nation,2020-05-10,2013
E92000001,England,nation,2020-05-09,1797
E92000001,England,nation,2020-05-08,2622
E92000001,England,nation,2020-05-07,3205
E92000001,England,nation,2020-05-06,3264
E92000001,England,nation,2020-05-05,3148
E92000001,England,nation,2020-05-04,2851
E92000001,England,nation,2020-05-03,2648
E92000001,England,nation,2020-05-02,2762
E92000001,England,nation,2020-05-01,4109
E92000001,England,nation,2020-04-30,4314
E92000001,England,nation,2020-04-29,4737
E92000001,England,nation,2020-04-28,4113
E92000001,England,nation,2020-04-27,4056
E92000001,England,nation,2020-04-26,3137
E92000001,England,nation,2020-04-25,3381
E92000001,England,nation,2020-04-24,4352
E92000001,England,nation,2020-04-23,4575
E92000001,England,nation,2020-04-22,4812
E92000001,England,nation,2020-04-21,3995
E92000001,England,nation,2020-04-20,3698
E92000001,England,nation,2020-04-19,3494
E92000001,England,nation,2020-04-18,4142
E92000001,England,nation,2020-04-17,4088
E92000001,England,nation,2020-04-16,4360
E92000001,England,nation,2020-04-15,4240
E92000001,England,nation,2020-04-14,3568
E92000001,England,nation,2020-04-13,3463
E92000001,England,nation,2020-04-12,2958
E92000001,England,nation,2020-04-11,3085
E92000001,England,nation,2020-04-10,3590
E92000001,England,nation,2020-04-09,4076
E92000001,England,nation,2020-04-08,4315
E92000001,England,nation,2020-04-07,4605
E92000001,England,nation,2020-04-06,4407
E92000001,England,nation,2020-04-05,3094
E92000001,England,nation,2020-04-04,3405
E92000001,England,nation,2020-04-03,4101
E92000001,England,nation,2020-04-02,4097
E92000001,England,nation,2020-04-01,4150
E92000001,England,nation,2020-03-31,3816
E92000001,England,nation,2020-03-30,3514
E92000001,England,nation,2020-03-29,2449
E92000001,England,nation,2020-03-28,2379
E92000001,England,nation,2020-03-27,2672
E92000001,England,nation,2020-03-26,2633
E92000001,England,nation,2020-03-25,2284
E92000001,England,nation,2020-03-24,2042
E92000001,England,nation,2020-03-23,2011
E92000001,England,nation,2020-03-22,1214
E92000001,England,nation,2020-03-21,1038
E92000001,England,nation,2020-03-20,1095
E92000001,England,nation,2020-03-19,934
E92000001,England,nation,2020-03-18,911
E92000001,England,nation,2020-03-17,683
E92000001,England,nation,2020-03-16,552
E92000001,England,nation,2020-03-15,398
E92000001,England,nation,2020-03-14,315
E92000001,England,nation,2020-03-13,401
E92000001,England,nation,2020-03-12,421
E92000001,England,nation,2020-03-11,358
E92000001,England,nation,2020-03-10,229
E92000001,England,nation,2020-03-09,127
E92000001,England,nation,2020-03-08,50
E92000001,England,nation,2020-03-07,55
E92000001,England,nation,2020-03-06,74
E92000001,England,nation,2020-03-05,46
E92000001,England,nation,2020-03-04,49
E92000001,England,nation,2020-03-03,52
E92000001,England,nation,2020-03-02,40
E92000001,England,nation,2020-03-01,18
E92000001,England,nation,2020-02-29,4
E92000001,England,nation,2020-02-28,11
E92000001,England,nation,2020-02-27,7
E92000001,England,nation,2020-02-26,1
E92000001,England,nation,2020-02-25,3
E92000001,England,nation,2020-02-24,2
E92000001,England,nation,2020-02-23,6
E92000001,England,nation,2020-02-22,0
E92000001,England,nation,2020-02-21,2
E92000001,England,nation,2020-02-20,0
E92000001,England,nation,2020-02-19,0
E92000001,England,nation,2020-02-18,0
E92000001,England,nation,2020-02-17,1
E92000001,England,nation,2020-02-16,0
E92000001,England,nation,2020-02-15,0
E92000001,England,nation,2020-02-14,0
E92000001,England,nation,2020-02-13,1
E92000001,England,nation,2020-02-12,1
E92000001,England,nation,2020-02-11,4
E92000001,England,nation,2020-02-10,1
E92000001,England,nation,2020-02-09,1
E92000001,England,nation,2020-02-08,3
E92000001,England,nation,2020-02-07,0
E92000001,England,nation,2020-02-06,0
E92000001,England,nation,2020-02-05,1
E92000001,England,nation,2020-02-04,0
E92000001,England,nation,2020-02-03,19
E92000001,England,nation,2020-02-02,1
E92000001,England,nation,2020-02-01,0
E92000001,England,nation,2020-01-31,0
E92000001,England,nation,2020-01-30,1
